"","merged.pos","D75046-","D75054-","D75064-","D75066-","D75077-","D75079-","D75150-","D75173-","D75201-","D75211-","D75224-","D75239-","D75240-","D75251-","D75290-","D75292-","D75315-","D75327-","D75338-","D75366-","D75383R","mean"
"2925",2925,0.00324149108589951,0.00285453299840146,0.00446462353386303,0.00751800084709869,NA,0.00352360817477097,0.00199700449326011,0.00295619457135179,0.0040127069051998,0.0195786337518621,0.00358066441217426,0.00195000886367665,0.00382857848585896,0.00619408121128699,0.010175079581628,0.00920974450386215,0.00585409786850796,0.00510507955415639,0.00210859251449657,0.0133187772925764,0.00425202937765752,0.00578617650137947
"2926",2926,0.00285147532853955,0.00239534618455572,0.00264530269820875,0.00243154667512422,0.00232494529540481,0.00268172194777699,NA,0.0022837184309511,0.00292299983297144,0.00446144040790312,0.00337837837837838,0.00123849964614296,0.00172690267669915,0.00354671280276817,0.00893975629199408,0.00207684319833853,NA,0.004422144740199,0.00171007629571165,NA,0.0591418631619637,0.00617664855520174
"2927",2927,NA,0.00307832630258807,NA,0.0042247570764681,0.00370930072812199,0.00514890064013359,NA,NA,0.00401942723161949,0.00341078661266255,0.00418326693227092,NA,NA,0.00407384935425154,0.00455892409391384,NA,NA,0.00416454190039096,0.00433469066071194,0.00491373662371697,0.0115251632731464,0.00471889780230741
"2928",2928,NA,0.0443377899668609,0.0178450925995351,NA,0.0196132596685083,0.0140453344458351,0.00198412698412698,0.00442240686143125,0.00778177558363317,NA,NA,NA,NA,NA,0.0068372172525782,NA,NA,0.0103005022558951,NA,NA,0.0103646833013436,0.0137532188919748
"2929",2929,0.00763723150357995,0.00445765230312036,NA,0.0151035065483735,0.0360853692782926,0.12380146644106,0.00245941957697983,NA,0.0044474280439708,0.00636672325976231,0.00456802383316783,0.00347484514277081,0.0104788595101742,NA,0.00853075105193383,0.0050685748360167,0.00678528347406514,0.0146507666098807,0.00614218504966022,0.0125121346133103,0.0148968678380443,0.0159703938285646
"2930",2930,0.00331086673761381,0.00329845313921747,0.0032053671263511,0.00347331859804231,0.00552486187845304,0.00488135593220339,0.00388915896937287,0.0044806517311609,0.00343527440301634,0.00592216582064298,0.00476474091721263,0.00451263537906137,0.00255412308440769,0.00224234583872359,0.00693886913636885,0.00254567235699311,0.00571600481347774,0.0039648336493708,0.00559022360894436,0.00482263422998607,0.0030154542027893,0.00419471483587665
"2931",2931,0.00511661113755355,NA,0.00773157183606065,0.0103846561407227,0.00280662363177098,0.00454608072737292,0.00245579567779961,0.00284591408049871,0.00436827956989247,0.00233248515691264,0.0030241935483871,0.00105676328502415,0.00158150851581509,NA,0.00323662004392556,0.00208519511468573,0.00591805766312595,0.003448573152858,0.00373134328358209,0.00827156515200344,0.0254076602199469,0.00528155252304938
"2932",2932,0.0088294952869586,0.000920280685609111,0.002398620793044,0.00404126342656599,0.00280033604032484,0.00414021529119514,0.00292825768667643,0.00230978260869565,0.00293722725746895,0.00276595744680851,0.00322515621850433,0.00257030541276081,0.0051219512195122,0.0018734945133375,0.00450788880540947,0.00208861703714755,0.00285886247366837,0.00319903164447519,0.00280898876404494,0.00354533734422003,0.00641025641025641,0.00344196792222305
"2933",2933,0.00359453630481668,0.00588031822898651,NA,0.00786230344241394,0.00720949957591179,0.00544616673648932,0.0029513034923758,0.00541773595665811,0.00363544132566791,0.0038751345532831,0.0072522159548751,0.00531430306711206,0.00378926781567046,0.00179115171054988,0.00390192766874381,0.0055322966507177,0.00454063871651279,0.00437560164522622,0.00608190295985944,0.00516406670252824,0.00303030303030303,0.00483230577693509
"2934",2934,0.0137036138733932,0.00381856051839852,NA,NA,0.00507542647680812,0.00768800670953313,0.00148148148148148,NA,0.00870594201673569,0.00676265270506108,0.00486026731470231,NA,NA,0.00485131614410206,0.0163502109704641,NA,0.00865735115431349,NA,0.00641288033838177,0.00700355565133068,0.0030188679245283,0.00702786666280242
"2935",2935,0.00506673257538309,0.000697512206463613,0.00160944206008584,0.00237504048364461,0.00127569099929128,0.000426560500497654,0.000989119683481701,0.00116397497453805,0.000506072874493927,0.00108038029386344,0.000402010050251256,0.00109119251753702,0.00125093820365274,0.000815808556925308,0.000991542723826188,0.000897129186602871,0.00121138703815869,0.00254476908576814,0.00151036660716738,0.00108154877784988,0.000757002271006813,0.00132115341288045
"2936",2936,0.00375469336670839,0.00526808709904004,0.00398528510116493,0.00439077936333699,0.00742538911894902,0.00486896749248174,0.00247524752475248,0.00409776086638373,0.0037212449255751,0.00520833333333333,0.00403144527313042,0.00358949257627672,0.00464936071290198,0.00430284720314932,0.0176085176085176,0.0050936329588015,0.00349597203222374,0.00446980504041845,0.00330988829127017,0.00358812656300968,0.00531914893617021,0.00498352501845693
"2937",2937,0.00539794125031383,0.000934688631849515,0.0120055410189318,0.00142481367821131,0.000995874235310855,0.000717051484296572,0.00148075024679171,0.00601437582514302,0.000929996618194116,0.00130349771887899,0.00160642570281125,0.0017938682322244,0.00181159420289855,0.00218798431944571,0.00198807157057654,0.00119958014694857,0.00136446331109763,0.00133498617335749,0.00178915496834572,0.00205716760502382,0.00265654648956357,0.0024283034966769
"2938",2938,0.00429292929292929,0.00423479590636396,0.00385356454720617,0.00320619126589276,0.00357449242207607,0.00273972602739726,0.00200300450676014,0.00236057834169371,0.00288698310265772,0.00480034911629937,0.0113590263691684,0.00359066427289048,0.00299011960478419,0.00423131170662906,0.00401701323251418,0.00257497727961224,0.00304878048780488,0.00430416068866571,0.00251081043381225,0.00328048113723346,0.00310077519379845,0.00376003499696142
"2939",2939,0.0021678143330783,0.00272511848341232,0.00225417800233191,0.00244444444444444,0.0018881626724764,0.00188569770815202,0.0030379746835443,0.00178094390026714,0.00169808116827984,0.00198150594451783,0.00934769355821987,0.00115055884286654,0.00158961451847927,0.00150673321405029,0.00220041629497472,0.00228067507982363,0.00152695067949305,0.00184251357641583,0.00183953587094948,0.00286469810489202,0.00313111545988258,0.00243544888288342
"2940",2940,0.00167052171678232,0.00215853219810529,0.0028107432854466,0.0029318899413622,0.00406381697772426,0.00320139697322468,0.00102511532547412,0.00283497463443748,0.00152658807565092,0.00351416648363716,0.00241060666934512,0.00328839197632358,0.0045056983832494,0.00199316628701595,0.00118652112007594,0.00241911097671606,0.00198049969530774,0.00214864732884071,0.0021859516176042,0.00302521008403361,0.000792079207920792,0.00246064899801324
"2941",2941,NA,0.027255185721177,NA,0.0128721737183792,0.0100842865743528,NA,0.00407539480387163,NA,NA,NA,0.00460921843687375,NA,NA,0.00474806201550388,0.0049970255800119,NA,NA,NA,0.00630221310274073,0.0126017620162819,0.0123604465709729,0.00999057685401657
"2942",2942,0.0295307443365696,0.00692924872355945,0.0079565148889239,0.00479725870930897,NA,0.00643557115694018,0.00458715596330275,0.00627096397841622,0.00415113520840393,0.00587979094076655,NA,0.0056808959584483,0.0163351337109735,NA,0.00404497055499375,0.0173532518484986,0.0053557765876052,0.00613670694864048,0.00369167158889545,0.0053835800807537,NA,0.00826590418735297
"2943",2943,0.00572226099092812,0.00151457781143506,0.00453845530431964,0.134159292035398,0.00196910027264465,0.00318616294947656,0.00106213489113117,0.00239700374531835,NA,0.00520597555454957,0.00160513643659711,NA,0.00228463916140304,NA,0.00908276068120705,0.0349694213580053,0.0247321991178324,0.00425491679273828,0.00259660913395448,0.0084972645792108,NA,0.0145751712244794
"2944",2944,0.00242980561555076,0.00137088733798604,0.00364115277347381,0.00362400906002265,0.00197959494441906,0.00129776496034607,0.00252143217347453,0.00298847303258859,0.00194486724167089,0.00259179265658747,0.00140168201842211,0.00646585712032802,0.00167850225952227,0.00130443507926952,0.00214438884917798,0.00330132052821128,0.00196582489036746,0.0029776198251849,0.00204738227551916,0.00234244283324038,0.00205254515599343,0.00247960860149316
"2945",2945,0.00187541862022773,0.00200175153259102,0.00178280753429967,0.00194574796841021,0.0012326656394453,0.00143163922691482,0.00151057401812689,0.00127551020408163,0.00116754232340922,0.00150894589351153,0.00140449438202247,0.00124610591900312,0.00203873598369011,0.0014240667276981,0.00155038759689922,0.00164868105515588,0.0019640429067835,0.00145744267392149,0.00117113160591421,0.00234375,0.00400801603206413,0.00171378370686525
"2946",2946,0.00279925353239136,0.00287643821910955,0.00890299605171479,0.00814406974076623,0.00200648248186449,0.00358063592093956,0.00150905432595573,0.00211535749541673,0.00292177978128391,0.00194132873166523,0.00201694231544978,0.00232378001549187,0.0959838343015913,0.00539220673517143,0.00197699496764917,0.0617935192162773,0.0030188679245283,0.00262390670553936,0.00219490781387182,0.00390276538804639,0.0040290088638195,0.0105740062156449
"2947",2947,0.000796495420151334,0.00162418790604698,0.00246989811670269,0.00183950333409979,0.00216651191581554,0.0017174753112924,0.00151057401812689,0.00239099859353024,0.00183792815371763,0.00194847369560511,0.00181598062953995,0.00154464009885697,0.00138399597382989,0.00456250633681436,0.00131807560960997,0.00045004500450045,0.00241072773843604,0.00243403758154026,0.000878091614225084,0.00255982192543127,0.000807754442649435,0.0018317963533582
"2948",2948,0.00106044538706257,0.00162378216337747,0.00115580212667591,0.000805616296466797,0.00108225108225108,0.000286697247706422,0.00100806451612903,0.000702049985959,0.00142342794942644,0,0.00102417042195821,0.000923503155302447,0.00226244343891403,0.000910931174089069,0.00191582720474631,0.00015053439710974,0.00166540499621499,0.00135961930659415,0.00248283919964948,0.0014420410427066,0.000807754442649435,0.00114729550166615
"2949",2949,NA,0.14178544636159,0.0096870915660798,0.00758446334176051,NA,0.00157683486238532,0.00100755667506297,0.000560145637865845,0.00293255131964809,0.000651324359531046,NA,0.000920245398773006,0.00299925018745314,NA,NA,0.00391212759554619,0.00573411800211257,NA,0.00393356643356643,0.0170034227669206,0.0165056360708535,0.0144529187052766
"2950",2950,0.000529871506159756,NA,0.00100362850304949,0.00173250173250173,0.0167325829023426,0.00157909847832328,0.00554994954591322,0.00126635711270578,0.00286339902307563,0.00152871806071195,0.000411522633744856,0.00184133803897499,0.00112457828314382,0.000806858295511851,0.0219089466617844,0.00090689238210399,0.00197778792027993,0.00116584086272224,0.00117113160591421,0.00177442608406344,0.00202020202020202,0.00339478158266146
"2951",2951,0.00549229738780978,0.00329348621615028,0.00819091123887532,0.00419825072886297,0.0061877452460006,0.00362844702467344,0.00511247443762781,0.00498433494730846,0.00369956121483266,0.00486402829980102,0.00602660016625104,0.00306419488279455,0.0036533131771227,0.00533442757488716,0.0199757134183364,0.00705413280171753,0.00524610399629687,0.00669058469892369,0.00647883079704686,0.00640737410071942,0.00658707286949362,0.00600808977264439
"2952",2952,0.00106255810864657,0.00121728545343883,0.0111206829039079,0.0179299103504482,0.00372245384157236,0.00200832018361785,0,0.00381625441696113,NA,0.00482350361762771,0.000616903146206046,0.0071331006222492,0.00462326627514682,NA,0.00168431183830606,0.00277136258660508,0.00604463732176069,0.0115131578947368,0.00564216778025241,0.00824512534818942,0.001230012300123,0.00501079020998927
"2953",2953,0.00295629820051414,0.00192747861703409,0.0088939566704675,0.002005124206305,0.00527009222661397,0.00394144144144144,0.00248508946322068,0.00408163265306122,0.00348553502962705,0.00260586319218241,0.00387359836901121,0.0015008254539997,0.00183981356555869,0.00297560007934934,0.00482832618025751,0.00655387898186252,0.00340293890177881,0.00344795452427546,0.00393242062336149,0.00326086956521739,0.00396982929734021,0.00367802701154666
"2954",2954,0.011237406354947,0.00485554746297645,0.0135829943979741,0.00768887898373078,0.00742721330956625,0.00368846644914172,0.00553877139979859,0.0049800796812749,0.00334792686067474,0.00500217485863419,0.00387913434054716,0.00241036456764086,0.00320631397212973,0.00275538320236759,0.0041821006093918,0.00333080999242998,NA,0.00533028745478774,0.00430906389301635,0.00718629076838032,0.0162364696086594,0.00600878390840348
"2955",2955,0.00180831826401447,NA,0.0156766310612464,NA,0.00192792525582085,NA,0.000499750124937531,0.00497300369423132,0.00983884648006785,0.011999142918363,0.000404367165386171,0.0013497300539892,0.0015980331899201,0.003966639544345,0.0147725266317462,0.0168623908461307,0.0326202397208314,0.181100058513751,0.0046000890339813,0.00992391663910023,0.0154876517371285,0.0183005144930551
"2956",2956,0.0285047939880798,0.00450563204005006,0.00570239654773831,0.00115647045217995,0.00178120825293157,0.00186781609195402,0.00100200400801603,0.00227693183435321,0.00483624639402681,0.00128644939965695,0.00182260024301337,0.00135135135135135,0.0128141941843273,0.00163716361403868,0.00583451202263083,0.00241072773843604,0.00439127801332526,0.0031277489981429,0.00223347230494342,0.0153078202995008,0.00292397660818713,0.00508451401842304
"2957",2957,0.00415206954716492,0.00288872142677719,0.00618238021638331,0.00578770691052205,0.00609574784418674,NA,0.00503524672708963,0.00472711645896003,0.006331821682211,0.00622184080669384,0.00263584752635848,0.00480913736098587,0.00691102060965075,0.00390063641962636,0.0210699782237655,0.00513285024154589,0.00408039897234396,0.0049995098519753,0.00673048160335028,0.00778296642205915,0.00334588038477624,0.00594106796182132
"2958",2958,NA,0.00639739086803813,0.00967103259214133,0.00982520278761567,0.0146993973247097,0.00852724382136147,0.000992555831265509,0.0362029646522235,NA,NA,0.00244299674267101,NA,NA,0.00267903142709943,NA,0.00379075056861259,0.00926347760060744,0.0467853042479908,0.0037152622975182,0.0246028243601059,0.00910219280099297,0.0125798418615302
"2959",2959,0.00306474268931171,0.00175372666917199,0.00196701467695567,0.00214786344110332,0.0014541224371092,0.00157796585855688,0.00196367206676485,0.00340280731603573,0.00136390759526042,0.00214730513205927,0.00121827411167513,0.00178491744756805,0.00232672054861621,0.000721129082105697,0.00141442715700141,0.00136177939173854,0.000601322910402886,0.00189735319229675,0.00147841513897102,0.00174939864421605,0.000824062628759786,0.00172480610169907
"2960",2960,0.00118001835584109,0.00166091733742175,0.00177661053607292,0.00137662039692555,0.00208737140301178,0.000731743011854237,0.00250752256770311,0.00173913043478261,0.00128921357971637,0.00153846153846154,0.000829187396351575,0.00135931128228364,0.00138364779874214,0.00179533213644524,0.00169583913754467,0.000933271115258983,0.00184049079754601,0.00208887200911508,0.00193107546048723,0.00196936542669584,0.00206100577081616,0.00160833369014655
"2961",2961,0.00192678227360308,0.00252684775742262,0.00856449901470365,0.0033776176536816,0.00305365711792933,0.00339991500212495,0.00393700787401575,0.00143081985977965,0.00126560917988525,0.00149126544524925,0.00243407707910751,0.000734322220590395,0.00195527312721496,0.00165511534085032,0.00111508891366864,0.0153542110063849,0.00435043504350435,0.00219151977131968,0.00178359096313912,0.00372684423983339,NA,0.00331372494420042
"2962",2962,0.00192752505782575,0.0011395289946822,0.00174136886735312,0.000447027268663388,0.000870322019147084,0.00193236714975845,0.00246669955599408,0.00172141730024387,0.00143013375956928,0.00233644859813084,0.00101667344448963,0.00249157262201378,0.00231707317073171,0.00175947008900849,0.00258049381267961,0.00226894569656633,0.00134428678117999,0.00178286572206062,0.00119047619047619,0.00164167669913538,0.0016467682173734,0.00171681623890872
