merged.pos,gene,mean.1A,mean.1B,mean.3A
2412,E2,0.009917061,0.013189327,0.012323732
2413,E2,0.0042957,0.004968207,0.003447974
2414,E2,0.00363271,0.00773756,0.003013824
2415,E2,0.00651277,0.005669645,0.005625472
2416,E2,0.00162756,0.0017288,0.001371194
2417,E2,0.007506012,0.003680226,0.006320432
2418,E2,0.003329066,0.002762588,0.004482976
2419,E2,0.001826228,0.001356759,0.002684818
2420,E2,0.010036979,0.015982879,0.009606664
2421,E2,0.002712143,0.001463339,0.001773214
2422,E2,0.002080249,0.001642213,0.00127715
2423,E2,0.00431764,NA,0.007146167
2424,E2,0.001893925,0.005853074,NA
2425,E2,0.00461878,0.00546375,0.003543435
2426,E2,0.005025711,0.004920197,0.007328561
2427,E2,0.00368802,0.005180953,0.004180171
2428,E2,0.005846467,0.005530617,0.004508243
2429,E2,0.004835105,0.005961818,0.003606495
2430,E2,0.001696182,0.001862864,0.001845882
2431,E2,0.003367386,0.003469429,0.004337748
2432,E2,0.009302768,0.013373508,0.003746531
2433,E2,0.001375063,0.001809412,0.001386159
2434,E2,0.005490982,0.005714676,0.005997145
2435,E2,0.004474599,0.00840368,0.002303711
2436,E2,0.001289985,0.001275774,0.001247241
2437,E2,0.002662803,0.002312309,0.003107105
2438,E2,0.004687008,0.03610585,0.003034779
2439,E2,0.002329322,0.002761446,0.00152936
2440,E2,0.002729606,0.0061375,0.002249922
2441,E2,0.00710048,0.00321639,0.007518109
2442,E2,0.003817022,0.004207309,0.002803013
2443,E2,0.00380474,0.003591562,0.004088862
2444,E2,0.003852001,0.011357124,0.005979442
2445,E2,0.003659329,0.00448444,0.002765428
2446,E2,0.004248448,0.003704298,0.003093682
2447,E2,NA,0.009714916,0.007086996
2448,E2,0.00247371,0.002563852,0.00263779
2449,E2,0.004041718,0.003485134,0.003685783
2450,E2,0.002849411,0.002274909,0.004267977
2451,E2,0.001365079,0.000949408,0.001424449
2452,E2,0.00539084,0.004953604,0.003453178
2453,E2,0.00872327,0.003460314,0.009816009
2454,E2,0.002033235,0.001873522,0.001390741
2455,E2,0.006115632,0.005843944,0.00650897
2456,E2,0.00687257,0.022045887,0.003203742
2457,E2,0.00319362,0.003484377,0.002093547
2458,E2,0.00453925,0.003972312,0.004179589
2459,E2,0.008992616,0.006363151,NA
2460,E2,0.001923361,0.001996113,0.002984133
2461,E2,0.002727469,0.00295464,0.003692069
2462,E2,0.012055134,0.010517472,0.003848359
2463,E2,0.017102262,0.010700529,0.001259142
2464,E2,0.003079806,0.003857576,0.005458499
2465,E2,0.003123914,0.003374596,0.006079965
2466,E2,0.002990671,0.002873789,0.003350052
2467,E2,0.003429791,0.003385688,0.001793911
2468,E2,0.00410799,0.015240256,0.006280064
2469,E2,0.002041565,0.006162614,0.001948892
2470,E2,0.002027599,0.001846369,0.001508912
2471,E2,0.004822723,0.01666009,0.018201499
2472,E2,0.001893608,0.007430811,0.003895414
2473,E2,0.003281407,0.002142358,0.003760564
2474,E2,NA,0.004023408,0.00547434
2475,E2,0.002469159,0.002197449,0.002023604
2476,E2,0.002999915,0.002212485,0.001629288
2477,E2,0.003502493,0.002695378,0.008710248
2478,E2,0.005263632,0.003419058,0.003789575
2479,E2,0.002053071,0.001628088,0.001545124
2480,E2,0.016611506,NA,0.010210508
2481,E2,0.004846782,0.00158336,0.001858977
2482,E2,0.002332232,0.012493169,0.002310252
2483,E2,0.006698363,0.003873786,0.008083184
2484,E2,0.007082917,0.002170871,0.004843057
2485,E2,0.004655084,0.00368165,0.002242034
2486,E2,0.021388064,NA,0.003097931
2487,E2,0.003522252,0.002556172,0.001538554
2488,E2,0.006894165,0.014158901,0.002815217
2489,E2,0.005759442,0.00293529,0.007454878
2490,E2,0.004992675,0.005641707,0.001721679
2491,E2,0.001036853,0.001030608,0.001905195
2492,E2,0.0043446,0.009602897,0.006539227
2493,E2,0.003448414,0.004231253,0.002198333
2494,E2,0.002141805,0.004051913,0.002569919
2495,E2,0.002585991,0.006604727,0.001667517
2496,E2,0.003675339,0.002276158,0.002004445
2497,E2,0.002397954,NA,0.006549092
2498,E2,0.004308574,0.012439837,0.007000404
2499,E2,0.004308844,0.005675025,0.014662004
2500,E2,0.003956105,0.003868078,0.004311697
2501,E2,NA,0.008097946,0.002012032
2502,E2,0.003581837,0.002222303,0.003885346
2503,E2,0.003957343,0.003895701,0.006003809
2504,E2,0.004689916,0.008609297,0.008099124
2505,E2,0.002855338,0.003070631,0.002267969
2506,E2,0.001425149,0.001154739,0.00140584
2507,E2,0.001868891,0.001452681,0.002085378
2508,E2,0.00172105,0.001295192,0.001240901
2509,E2,0.00496321,0.0055135,0.008712703
2510,E2,0.003254145,0.007031896,0.006129428
2511,E2,0.002747625,0.002912288,0.004559536
2512,E2,0.002947441,0.003629557,0.002856161
2513,E2,0.0125196,NA,0.014068243
2514,E2,0.002101479,0.001545401,0.003044306
2515,E2,0.005374634,0.0051767,0.00502635
2516,E2,0.00588368,0.005701587,0.005782066
2517,E2,0.004986138,NA,NA
2518,E2,0.004664212,0.004153657,0.00415086
2519,E2,0.012282852,0.004215431,0.003635104
2520,E2,0.001002868,0.009528531,0.001409652
2521,E2,0.005066347,0.004667337,0.004710193
2522,E2,0.007228114,0.003730798,0.004932373
2523,E2,0.008723968,0.002419229,0.002239469
2524,E2,0.004306508,0.005946899,0.005434497
2525,E2,0.006403915,0.00665672,0.012620786
2526,E2,0.004990559,0.004995959,0.003912683
2527,E2,0.004639491,0.004453956,0.006233221
2528,E2,0.009586463,0.003762039,0.003231394
2529,E2,0.00142002,0.003226545,0.001599302
2530,E2,0.005598915,0.005005549,0.004443455
2531,E2,0.020849155,0.033943666,0.002617517
2532,E2,0.00350009,0.001335214,0.001157229
2533,E2,0.002453907,0.003716604,0.003669826
2534,E2,0.007199643,0.00371649,0.002688266
2535,E2,0.002262461,0.004666533,0.004359117
2536,E2,0.004699595,0.003564501,0.003652324
2537,E2,0.017556523,0.004470901,0.008081472
2538,E2,0.002014225,0.001915596,0.001665104
2539,E2,0.00257811,0.002804776,0.002339251
2540,E2,0.011595435,0.007332603,0.009158924
2541,E2,0.001057199,0.001345633,0.000900554
2542,E2,0.004979304,0.004076923,0.003924238
2543,E2,0.007037061,NA,0.011392477
2544,E2,0.002661657,0.002799706,0.004404317
2545,E2,0.002902892,0.002831745,0.001698968
2546,E2,0.012290325,0.01115759,0.008810263
2547,E2,0.003473735,0.003635079,0.003436708
2548,E2,0.00303905,0.002645462,0.003414402
2549,E2,0.006181195,0.006196956,0.010056962
2550,E2,0.005940147,0.00824052,0.002939544
2551,E2,0.005399873,0.004760858,0.005403135
2552,E2,0.004675826,0.008481907,0.002666308
2553,E2,0.004602475,0.004126532,0.005206114
2554,E2,0.003209826,0.001699825,0.001626997
2555,E2,0.004431017,0.026655244,0.006461788
2556,E2,0.005094372,0.002658704,0.001535229
2557,E2,0.002524828,0.002432558,0.00502235
2558,E2,0.007024062,0.005750266,0.015854
2559,E2,0.003176151,0.003779677,0.003148987
2560,E2,0.002435459,0.001726977,0.004615539
2561,E2,0.003786307,0.008673257,NA
2562,E2,0.006240187,0.019137181,0.002667975
2563,E2,0.00270007,0.003051409,0.004037168
2564,E2,0.005139151,0.005904545,0.006298249
2565,E2,0.002487326,0.002862004,0.00209596
2566,E2,0.001281521,0.00111767,0.000848062
2567,E2,0.001569968,0.001469533,0.002270534
2568,E2,0.005059266,0.005183677,0.005188771
2569,E2,0.003429217,0.003940684,0.004751543
2570,E2,0.001125487,0.001192197,0.001865958
2571,E2,0.005538167,0.005475105,0.003821561
2572,E2,0.004345488,0.003198389,0.003849184
2573,E2,0.002039677,0.002639721,0.002267581
2574,E2,0.014494358,0.005757291,0.004297708
2575,E2,0.002284973,0.003173849,0.003117562
2576,E2,0.012699859,0.005027042,0.003789518
2577,E2,0.001236552,0.00478617,0.004135555
2578,E2,0.00597711,0.003750134,0.003244545
2579,E2,0.003533886,0.010009139,0.00118377
2580,E2,0.004496571,0.010333819,0.005604101
2581,E2,0.003778374,0.004371602,0.003847846
2582,E2,0.002215137,0.004481115,0.003443718
2583,E2,0.006040303,0.005124212,0.006519906
2584,E2,0.001332327,0.002401859,0.001363852
2585,E2,0.002714227,0.009082589,0.008083187
2586,E2,0.000844529,0.000898242,0.000751933
2587,E2,0.003728179,0.004431326,0.005312983
2588,E2,0.007312458,0.010072317,0.003864132
2589,E2,0.001655561,0.002338376,0.001584588
2590,E2,0.005188569,0.003446312,0.002162327
2591,E2,0.00930435,0.019490937,0.006799748
2592,E2,0.00090335,0.000952259,0.000710914
2593,E2,0.004910332,0.005862324,0.004489566
2594,E2,0.005448063,0.005840923,0.006954971
2595,E2,0.00184687,0.002036167,0.002034983
2596,E2,0.003099975,0.00237453,0.002370437
2597,E2,0.014466012,0.004478995,0.01060689
2598,NS1(P7),0.002254263,0.002963856,0.001576234
2599,NS1(P7),0.003090026,0.002837578,0.00237344
2600,NS1(P7),0.012068001,0.007126661,0.003356847
2601,NS1(P7),0.011675647,NA,0.005077889
2602,NS1(P7),0.002578138,0.002236425,0.003648902
2603,NS1(P7),0.006042921,0.014238334,0.002177778
2604,NS1(P7),0.001114899,0.000639834,0.001026364
2605,NS1(P7),0.006634915,0.005161468,0.009200772
2606,NS1(P7),0.002772277,0.008341565,0.001526989
2607,NS1(P7),0.005386826,0.004430261,0.003881733
2608,NS1(P7),0.005101994,0.004268239,0.003891414
2609,NS1(P7),0.00412365,0.011626419,0.002499672
2610,NS1(P7),0.001864485,0.01344906,0.00168827
2611,NS1(P7),0.00441274,0.003216767,0.004232711
2612,NS1(P7),0.004565225,0.012617648,0.010156417
2613,NS1(P7),0.0051728,0.001925371,0.001689025
2614,NS1(P7),0.003794503,0.003825518,0.005211458
2615,NS1(P7),0.014173475,0.003149438,0.002515226
2616,NS1(P7),NA,0.004277698,0.00643782
2617,NS1(P7),0.004192575,0.008473855,0.005641447
2618,NS1(P7),0.013633078,0.003461732,0.005481815
2619,NS1(P7),0.001430755,0.00144251,0.002307466
2620,NS1(P7),0.004780276,0.005348237,0.004244222
2621,NS1(P7),0.003836812,0.009675378,0.002894221
2622,NS1(P7),0.002049131,0.00255238,0.003345103
2623,NS1(P7),0.002961155,0.002891383,0.004586246
2624,NS1(P7),0.013014781,0.007740306,0.007397535
2625,NS1(P7),0.002374327,0.002654502,0.002659254
2626,NS1(P7),0.003598348,0.002830538,0.002084134
2627,NS1(P7),0.014078251,0.006331411,0.009951581
2628,NS1(P7),0.003661827,0.001988337,NA
2629,NS1(P7),0.003869891,0.003345419,0.003250321
2630,NS1(P7),0.005646667,0.008937591,0.009636017
2631,NS1(P7),0.004756979,0.004831423,0.003451144
2632,NS1(P7),0.001378915,0.0013664,0.003129717
2633,NS1(P7),0.010188644,0.008315942,0.005052574
2634,NS1(P7),0.010405693,NA,0.005071711
2635,NS1(P7),0.002968722,0.003372648,0.00530845
2636,NS1(P7),0.002934275,0.004066486,0.005092218
2637,NS1(P7),0.003169101,0.002869815,0.001990129
2638,NS1(P7),0.004190802,0.004144041,0.001733439
2639,NS1(P7),0.008086965,0.008419381,0.012069183
2640,NS1(P7),0.002060742,0.002836158,0.002237891
2641,NS1(P7),0.002009554,0.004155364,0.001873323
2642,NS1(P7),0.00455338,0.008758791,0.004387665
2643,NS1(P7),0.00847375,0.003557599,0.005787278
2644,NS1(P7),0.004028244,0.003147716,0.00211404
2645,NS1(P7),0.008147909,0.007090897,0.011702415
2646,NS1(P7),0.003190584,0.002403428,0.002784357
2647,NS1(P7),0.007038851,0.005341949,0.005875886
2648,NS1(P7),0.013374147,0.010377773,0.012120762
2649,NS1(P7),0.004117835,0.002853452,0.001992399
2650,NS1(P7),0.001196475,0.002187528,0.00150045
2651,NS1(P7),0.015168176,0.006008738,0.006385241
2652,NS1(P7),0.003129383,NA,0.004529932
2653,NS1(P7),0.005766895,0.004590726,0.003202046
2654,NS1(P7),0.012232329,NA,NA
2655,NS1(P7),0.0067568,0.003615773,0.003405769
2656,NS1(P7),0.012133216,0.009306872,0.002659772
2657,NS1(P7),0.008154174,0.004679091,NA
2658,NS1(P7),0.008610668,0.01277107,0.003600813
2659,NS1(P7),0.001560031,0.00089043,0.001976501
2660,NS1(P7),0.003958277,0.007173281,0.002165785
2661,NS1(P7),0.006361299,0.006495803,0.0031449
2662,NS1(P7),0.003503758,0.003553035,0.005931432
2663,NS1(P7),0.002248469,0.015696509,0.003093976
2664,NS1(P7),0.001392752,0.002706493,NA
2665,NS1(P7),0.004579229,0.004477077,0.003584233
2666,NS1(P7),0.008591052,0.011860567,NA
2667,NS1(P7),0.003039897,0.002079894,0.002383299
2668,NS1(P7),0.00821244,0.005760077,0.005000996
2669,NS1(P7),0.005318256,0.002876078,0.00736932
2670,NS1(P7),0.005526327,0.00511347,0.001870005
2671,NS1(P7),0.004126196,0.004678763,0.008688224
2672,NS1(P7),0.010596874,0.004346237,0.006973228
2673,NS1(P7),0.004757425,0.004901539,0.005437935
2674,NS1(P7),0.004382298,0.003036863,0.001831065
2675,NS1(P7),0.008247372,0.007483279,0.005011049
2676,NS1(P7),0.004082351,0.003416663,0.001767691
2677,NS1(P7),0.002119648,0.001406178,0.002275181
2678,NS1(P7),0.005035558,0.013808562,0.016207696
2679,NS1(P7),0.00620296,0.006575208,0.002417327
2680,NS1(P7),0.004254548,0.002490603,0.002980418
2681,NS1(P7),0.010743859,0.012636487,0.010752014
2682,NS1(P7),0.001827987,0.002113123,0.002184585
2683,NS1(P7),0.004419892,0.002081403,0.002164683
2684,NS1(P7),NA,0.00690728,NA
2685,NS1(P7),0.003389518,0.003583255,0.003756478
2686,NS1(P7),0.001662409,0.00170255,0.001490424
2687,NS1(P7),0.001918193,0.00283018,0.002160613
2688,NS1(P7),0.006182451,0.008220555,0.005443078
2689,NS1(P7),0.005108622,0.010214947,0.00432893
2690,NS1(P7),0.010194951,0.003480402,0.005018625
2691,NS1(P7),0.005826913,0.005946138,0.002985597
2692,NS1(P7),0.003713952,0.005075217,0.005000583
2693,NS1(P7),0.003783873,0.006067933,0.005017253
2694,NS1(P7),0.004462575,0.003207893,0.003091347
2695,NS1(P7),0.004401966,0.002871022,0.001930034
2696,NS1(P7),0.002755748,0.005899476,0.003174459
2697,NS1(P7),0.001282659,0.00178942,0.002224423
2698,NS1(P7),0.001471997,0.002281037,0.001868461
2699,NS1(P7),0.006414739,0.004483831,0.014110781
2700,NS1(P7),0.003079195,0.004053378,0.003405581
2701,NS1(P7),0.013054948,0.004535482,0.003643809
2702,NS1(P7),0.00521772,0.006313558,NA
2703,NS1(P7),0.003281508,0.005237723,0.00209214
2704,NS1(P7),0.002028202,0.003241062,0.004271226
2705,NS1(P7),0.002115176,NA,0.010129339
2706,NS1(P7),0.003691323,0.002896268,0.001514755
2707,NS1(P7),0.005372198,0.005009633,0.004287639
2708,NS1(P7),0.00464478,NA,0.003479595
2709,NS1(P7),0.003306649,0.002045762,0.001976944
2710,NS1(P7),0.002220136,0.001335045,0.002784085
2711,NS1(P7),0.010500004,0.010568833,0.004562103
2712,NS1(P7),0.001739601,0.001672863,0.002535666
2713,NS1(P7),0.001459461,0.001661689,0.00292209
2714,NS1(P7),0.008626822,0.017241938,0.004318364
2715,NS1(P7),0.002904401,0.001880234,0.002989287
2716,NS1(P7),0.007063601,0.004657786,0.003805817
2717,NS1(P7),0.005878918,0.007930952,0.001963407
2718,NS1(P7),0.002529975,0.002839426,0.00524927
2719,NS1(P7),0.00909385,0.003955225,0.001348818
2720,NS1(P7),0.00868455,NA,0.003452733
2721,NS1(P7),0.003229003,0.002831945,0.004546171
2722,NS1(P7),0.003406622,0.002688977,0.003074424
2723,NS1(P7),0.010019136,0.020293277,0.002589963
2724,NS1(P7),0.003353721,0.002703484,0.005522472
2725,NS1(P7),0.002439393,0.002119605,0.001728656
2726,NS1(P7),0.005838238,0.004940154,0.003560763
2727,NS1(P7),NA,0.005298817,0.004596268
2728,NS1(P7),0.004095224,0.004036045,0.004358654
2729,NS1(P7),0.003020317,0.01640581,0.008119396
2730,NS1(P7),0.002700771,0.002827799,0.005635502
2731,NS1(P7),0.003168015,0.003080011,0.001886179
2732,NS1(P7),0.005793718,NA,0.005501236
2733,NS1(P7),0.001747428,0.003435217,0.002054261
2734,NS1(P7),0.001828531,0.001758209,0.000835425
2735,NS1(P7),0.004317926,0.005884456,0.019902006
2736,NS1(P7),0.00758608,NA,0.000737015
2737,NS1(P7),0.005837653,0.003648134,0.004822102
2738,NS1(P7),0.002388309,0.009317009,NA
2739,NS1(P7),0.004555085,0.002944622,0.003522611
2740,NS1(P7),0.00266855,0.001619719,0.001428619
2741,NS1(P7),0.002633609,0.004431494,0.001366252
2742,NS1(P7),0.004133945,0.003586119,0.00670144
2743,NS1(P7),0.002132899,0.003648795,0.002172292
2744,NS1(P7),0.016265587,0.011844985,NA
2745,NS1(P7),0.003205943,0.00502029,0.005914272
2746,NS1(P7),0.005128567,0.004650426,0.004168777
2747,NS1(P7),0.00305762,NA,NA
2748,NS1(P7),0.002078673,0.014262304,0.002420012
2749,NS1(P7),0.0048978,0.004286972,0.003014777
2750,NS1(P7),0.006959963,0.005175479,NA
2751,NS1(P7),0.005270527,0.006457647,0.018342916
2752,NS1(P7),0.004360817,0.004458068,0.003238783
2753,NS1(P7),0.005840072,0.004149448,0.006250865
2754,NS1(P7),0.002350009,0.001697308,0.001739691
2755,NS1(P7),0.004654308,0.004188261,0.004111432
2756,NS1(P7),0.003560947,0.003550071,0.00540236
2757,NS1(P7),0.005032739,0.007075476,0.002201197
2758,NS1(P7),0.004194644,0.003301135,0.00474742
2759,NS1(P7),0.003641124,0.012715513,0.002202215
2760,NS1(P7),NA,0.006329314,0.001467548
2761,NS1(P7),0.00414762,0.003661807,0.005496687
2762,NS1(P7),0.013230499,0.003956338,0.00311382
2763,NS1(P7),0.002063508,NA,0.007771302
2764,NS1(P7),0.005094812,0.00327535,0.003805645
2765,NS1(P7),0.00513487,0.009950626,0.0077322
2766,NS1(P7),0.010511128,0.010644004,0.00223905
2767,NS1(P7),0.004450465,0.003333246,0.005646586
2768,NS1(P7),0.004406261,0.013336835,0.003873547
2769,NS1(P7),0.002957938,0.00213632,0.00172567
2770,NS1(P7),0.002545327,0.002212847,0.001327488
2771,NS1(P7),NA,0.007465833,0.006168246
2772,NS1(P7),0.001416715,0.001792887,0.001091272
2773,NS1(P7),0.00323372,0.001561891,0.002960931
2774,NS1(P7),0.009436516,0.021002747,NA
2775,NS1(P7),0.002725043,0.001700186,0.001503164
2776,NS1(P7),0.002746994,0.002105986,0.00222466
2777,NS1(P7),0.003843988,0.010355861,0.005791079
2778,NS1(P7),0.002453599,0.001910308,0.001485327
2779,NS1(P7),0.002272403,0.002823584,0.002585689
2780,NS1(P7),0.019789419,NA,0.008117452
2781,NS1(P7),0.002853284,0.002716553,0.003582149
2782,NS1(P7),0.003861154,0.002954876,0.002838399
2783,NS1(P7),0.006634629,0.008544283,NA
2784,NS1(P7),0.003083645,0.002543367,0.002012724
2785,NS1(P7),0.00206486,0.00182251,0.00143014
2786,NS1(P7),0.019934583,0.003133626,NA
2787,NS2,0.007067453,0.004469908,0.002877385
2788,NS2,0.003548209,0.003380077,0.000889396
2789,NS2,0.005189431,0.002506235,0.000687038
2790,NS2,0.002379779,0.001435788,0.003157823
2791,NS2,0.006629478,0.005443731,0.002692977
2792,NS2,0.011628659,0.00513743,NA
2793,NS2,0.009436027,0.002675224,0.002218779
2794,NS2,0.002919009,0.003351169,0.001571923
2795,NS2,0.004923311,0.004063385,0.006206226
2796,NS2,0.001529893,0.000908127,0.000873582
2797,NS2,0.005398844,0.00550812,0.005067528
2798,NS2,0.003821767,0.003967543,0.008785641
2799,NS2,0.002370104,0.008886444,0.001641689
2800,NS2,0.005411627,0.002588608,0.004693587
2801,NS2,0.004633286,0.003322996,0.002712477
2802,NS2,0.004094305,0.002753311,0.004115396
2803,NS2,0.003485643,0.003305285,0.001500728
2804,NS2,0.008361643,0.008698113,0.007337036
2805,NS2,0.00240236,0.003062537,0.004018346
2806,NS2,0.002779306,0.001927625,0.001527426
2807,NS2,0.006712404,0.00809453,0.017555758
2808,NS2,0.00480737,0.003713393,0.003284459
2809,NS2,0.001727769,0.001642951,0.000845329
2810,NS2,0.006599485,NA,0.007888992
2811,NS2,0.005129144,0.005049177,0.001332419
2812,NS2,0.001375445,0.002158202,0.002561118
2813,NS2,0.008085339,0.016613365,NA
2814,NS2,0.00165499,0.001673236,0.002073957
2815,NS2,0.001781427,0.0007278,0.001621259
2816,NS2,0.011767441,0.009284009,0.00885138
2817,NS2,0.003675953,0.001235306,0.004537386
2818,NS2,0.001616955,0.001616731,0.002121179
2819,NS2,0.008058786,0.006704326,0.009997875
2820,NS2,0.002936502,0.003279372,0.002591476
2821,NS2,0.010573506,0.004436094,0.002023484
2822,NS2,0.009604064,0.007463207,0.003704916
2823,NS2,0.003000207,0.001496497,NA
2824,NS2,0.004548157,0.002845831,0.004407541
2825,NS2,0.016158635,NA,0.005267818
2826,NS2,0.002872334,0.005204789,0.004869356
2827,NS2,0.002817528,0.002497319,0.004343809
2828,NS2,0.018384526,NA,0.00382484
2829,NS2,0.002203335,0.006808,0.002332914
2830,NS2,0.007272803,0.003907104,0.010876194
2831,NS2,0.005361126,0.006250319,0.006153693
2832,NS2,0.00263929,0.002165725,0.001499918
2833,NS2,0.001991481,0.000880219,0.004795772
2834,NS2,0.002614682,0.009559673,0.002146337
2835,NS2,0.013920382,0.004176104,0.003771487
2836,NS2,0.00305424,0.004123067,0.002763311
2837,NS2,0.020414387,0.011373407,NA
2838,NS2,0.005109263,0.006314724,0.00235805
2839,NS2,0.004701545,0.006052284,0.002199999
2840,NS2,0.002340281,0.008619766,0.01158705
2841,NS2,0.002924845,0.002269148,0.005491875
2842,NS2,0.007362193,0.004294835,0.003783058
2843,NS2,0.004807625,0.006121236,0.004850456
2844,NS2,0.00340485,0.007405288,0.012589065
2845,NS2,0.004539654,0.004290944,0.003728813
2846,NS2,0.004359907,0.00268585,0.004671962
2847,NS2,0.003863528,0.005327484,0.00244974
2848,NS2,0.001178142,0.001236809,0.000859718
2849,NS2,0.010673382,0.004819634,0.002125894
2850,NS2,0.004767146,NA,0.005519832
2851,NS2,0.005019882,0.005560424,0.004177251
2852,NS2,0.005826696,0.007559448,NA
2853,NS2,0.00483719,0.004418853,0.005627916
2854,NS2,0.001660538,0.001887526,0.001050991
2855,NS2,NA,0.007649726,0.006008824
2856,NS2,0.001610972,0.001378399,0.001322425
2857,NS2,0.00239582,0.002751156,0.000876308
