"","merged.pos","D75046-","D75054-","D75064-","D75066-","D75077-","D75079-","D75150-","D75173-","D75201-","D75211-","D75224-","D75239-","D75240-","D75251-","D75290-","D75292-","D75315-","D75327-","D75338-","D75366-","D75383R","mean"
"2328",2328,0.00210176022418776,0.00324009072254023,0.00174080351825553,0.00245584207046378,0.00260446155588269,0.00268742470577333,0.00441902781388095,0.00193236714975845,0.00185835226099525,0.00266541235497021,0.00223036482396049,0.00109984113405841,0.000454390548676588,0.00405207345460816,0.00277008310249307,0.00332340132936053,0.00275699094131548,0.00275965880582037,0.0019534184823441,0.001965163019205,0.00152021891152326,0.00240910223476541
"2329",2329,0.00184647850171459,0.000435967302452316,0.00138542532557495,0.00124069478908189,0.00220289855072464,0.000566679259539101,0.000785957558291852,0.000364520048602673,0.000828371731814652,0.000633412509897071,0.000801153661272232,0.000973946919892866,0.000903138405960713,0.00130253560263981,0.00142580130033079,0.00172255397335783,0.000529731161435571,0.000679867425851959,0.00045544253833308,0.00153388071821709,0.00153233220962305,0.00105479949974327
"2330",2330,0.00228692057348931,0.00152522061226713,0.00147417883632008,0.00162043656467448,0.00220213259156235,0.000377287304282211,0.000522739153162572,0.000121432908318154,0.000826659777835185,0.000785669390320553,0.000638060296698038,0.000729838219194745,0.000338638672536404,0.000346260387811634,0.00164641762234586,0.00229489386115892,0.00105722214880402,0.00135811900517783,0.000606060606060606,0.00153084196307969,0.00183879865154766,0.00114894424507845
"2331",2331,0.00263042525208242,0.000325732899022801,0.000823798627002288,0.000856082944925331,0.00276497695852535,0.000844753144358926,0.00051975051975052,0.00024245363074312,0.000206387699293122,0.000941767383456286,0.000319386777387416,0.000121359223300971,0.000112688753662384,0.000172458394412348,0.00102046601281252,0.000572147843002632,0.00118780519994721,0.000846453360419841,0.00105612552806276,0.000627859000807247,0.00122887864823349,0.000829607514343285
"2332",2332,0.000265604249667995,0.000435540069686411,0.000320689023272861,0.000476917207172835,0.000806730436786908,0.00131591314973212,0,0.000729483282674772,0.000464013198597649,0.000475134621476085,0.000319488817891374,0.000242836328314716,0,0.000431108811864114,0.000510899182561308,0,0.000263261813873898,0.000591916117030272,0.00136033857315599,0.000630801117419122,0.000924214417744917,0.000503090019948731
"2333",2333,0.000275305129852253,0.00032499187520312,4.55518607935134e-05,0.000190276852820854,0.000115300357431108,9.78186442335909e-05,0,0.000244917952485917,0.000103825987644707,0.000320769847634322,0.000485672656629432,0.000122144863808477,0,0.000257975750279474,5.76535024502739e-05,0.000114942528735632,0,0.000168776371308017,0.000149075730471079,0.000447707736389685,0.00123456790123457,0.000226536930924096
"2334",2334,0.00139886225869626,0.00098135426889107,0.00206564149644251,0.00124819971195391,0.00315199626430072,0.00254608412261941,0.00130174433741213,0.000991325898389095,0.00120368432070337,0.000791514959632737,0.00260671228413164,0.000497945972861945,0.000925925925925926,0.0016215754886063,0.00180800186632451,0.00116373792621902,0.00093233883857219,0.00110694822888283,0.000751766651631334,0.00219619326500732,0.00279329608938547,0.00152785000840903
"2335",2335,0.00267010404198508,0.00140419096997192,0.00109130592942888,0.00133843212237094,0.0015208235844642,0.000815494393476045,0.000255102040816327,0.000123502531801902,0.000672112501292524,0.000785669390320553,0.000640922929017786,0.000497326868084048,0.000346981263011797,0.000942668609135316,0.00136728764313793,0.00147425720117941,0.000261985852763951,0.000597473540457494,0.000441566087724463,0.00116518777449135,0.00273390036452005,0.00100696645902152
"2336",2336,0.000641260534994504,0.00053832902670112,0.00403298894326627,0.000477509311431573,0.000113237458951421,0.000664136622390892,0,0.000243813239058881,0.000258625148709461,0.000313577924114142,0.000320358801858081,0.000248169748107706,0.00011595547309833,0.000170984012994785,0.000170901219095363,0.000226680267482716,0.000393287886733089,0.000414834481042064,0.00102504026943916,0.000180147721131328,0.000301659125188537,0.000516737962656639
"2337",2337,0.00171556013038257,0.000431546013593699,0.000226531351939108,0.000382482310193154,0.000226014238897051,0.000472143531633617,0.000255362614913177,0.000244648318042813,0.000878598377177115,0.000783576241968343,0.00128020483277324,0.000500437883147754,0.00712283979448856,0.000171144959780934,0.000682671521219706,0.000678963449134322,0.000261062524474612,0.000911425967354379,0.000878992089071198,0.00125605598420958,0,0.000921917244494997
"2338",2338,0.00509381101961117,0.0010771219302025,0.00135104706147264,0.00162461773700306,0.00180383314543405,0.000754788187564865,0.000763747454175153,0.000367062278233207,0.000516689056525783,0.000470072077718584,0.000800768737988469,0.000373552484124019,0.00069759330310429,0.000683410216982744,0.00296465222348917,0.00215224286361577,0.000521104742053153,0.00115826921485894,0.000583175389998542,0.00258628377775796,0.00269058295964126,0.00138259170769311
"2339",2339,0.00128314798973482,0.00054860653938995,0.00123304562268804,0.00243451163696562,0.00160605712974647,0.00114854517611026,0.00128700128700129,0.000247494122014602,0.000787897888433659,0.0012622278321237,0.000493096646942801,0.000748222970445193,0.00139681061576068,0.000512952038984355,0.000473540902095418,0.000467562828755114,0.00176342919153554,0.00176204061084075,0.000893122953259899,0.00110041265474553,0.000922509225092251,0.00106534456488885
"2340",2340,0.00342037206974222,0.0145100162425555,0.00165740906647554,0.00190331176246669,0.00191140094445694,0.000841593416869272,0.000252780586450961,0.000245218244237371,0.000671175589860086,0.000311332503113325,0.00064246707356248,0.000373412994772218,0.000116265550517382,0.000856384345294168,0.00188066336125833,0.00169664065151001,0.000259841496687021,0.000821827744904668,0.000722334585379948,0.00150362639306563,0.00205399061032864,0.00174533643969088
"2341",2341,0.000582072176949942,0.000328623069339468,0.000850720874003761,0.000476826244516498,0.000905182167911292,0.00149967194676165,0.000761614623000762,0.00123350191192796,0.000413843050023279,0.00139881877525645,0.000642054574638844,0.00149086843086098,0.000347785763969395,0.000856604420078808,0.000512353409996584,0.000339289753449446,0.00012992074834351,0.000495212941564873,0.000722961249277039,0.000706713780918728,0.000877449546651068,0.000741528069497159
"2342",2342,0.000989853996535511,0.000326868598823273,0.0001338449183546,0.000856979622928966,0.000224592925322852,9.31272117712796e-05,0.000504540867810293,0.000370141887723627,0.000308689612594536,0.000154178230033919,0.000159821000479463,0.000123350191192796,0,0.000170183798502383,0.000226231547989367,0,0.000646078304690528,0.000164460159526355,0.000287191269385411,0.000526546731022378,0.000291036088474971,0.000312272236341072
"2343",2343,0.000739705761485987,0.000437445319335083,0.00040048057669203,0.000285062713797035,0.000560915413955575,9.28160386114721e-05,0.000250941028858218,0.000618965090368903,0.000410530096987735,0.000153727901614143,0.000958007344722976,0.000122819945959224,0.000229990800367985,0.000508474576271186,0.000112905046855594,0.0006765899864682,0,0.000245700245700246,0.000429922613929493,8.75886835420864e-05,0.00145180023228804,0.00041782806751482
"2344",2344,0.00181653042688465,0.00188073901980308,0.000892180041932462,0.000666793674985712,0.0012404149751917,0.00232536508231792,0.000252461499621308,0.00125486259254612,0.00103002523561827,0.000778937529210157,0.000481386392811297,0.000361532899493854,0.000113352981183405,0.000750500333555704,0.00107942279286445,0.000906002265005663,0.000776799585706888,0.000904084819593984,0.001729854403921,0.00140758335532682,0.00173963467671789,0.00106611736115678
"2345",2345,0.000416354400866017,0.00079890435973522,0.000670091579182488,0.000286724648762305,0.00124617650390846,0.000744463056020845,0,0.000265181649429859,0.000515517063614806,0.000639897616381379,0.000318725099601594,0.000358208955223881,0.000337306049021812,0.000754147812971342,0.000342328978148,0.000113455865668255,0.00181488203266788,0.000902009020090201,0.000574300071787509,0.00105894811154253,0.000578871201157742,0.000606499717894387
"2346",2346,0.000744971442761361,0.000112523911331158,0.000582855093256815,0.000673271135904588,0.00158586316266425,0.000187863986473793,0.000251889168765743,0.000921052631578947,0.000566688990778425,0.0003147128245476,0.000794786202511524,0.000241225425159812,0.000455684666210982,0.000920348058902276,0.000399543378995434,0.000455580865603645,0.00115874855156431,0.000741289844329133,0.000288267512251369,0.000620897640588966,0.00029171528588098,0.00058617998952672
"2347",2347,0.00123243776189302,0.00044543429844098,0.000939009121802898,0.000767828006526538,0.000679655641141822,0,0,0.000916230366492147,0.000615953187557746,0.000612463634971674,0.000315258511979823,0.000606134076857801,0.00034332799267567,0.000421123557651815,0.000450475815079678,0.0004516711833785,0.00114489250731459,0.000821287779237845,0.00057372346528973,0.000442360435282668,0.000879507475813544,0.000602798800923261
"2348",2348,0.000409399819864079,0.000558098002009153,0.000802962037739216,0.000768344218209758,0.000226808800181447,0.000656291018188637,0,0.000131371518654756,0.000359786184210526,0.000459770114942529,0.00236929395040278,0.0002389486260454,0.000340058943550215,8.40760047082563e-05,0.000224997187535156,0.000452181777074384,0.000126790921770001,0.000410205923373534,0,0.000442321302193914,0.000291800408520572,0.000445405083770205
"2349",2349,0.00228814251859116,0.00156284885018977,0.0014684941260235,0.0015389054534962,0.000794732061762035,0.000747873235486585,0.000251635631605435,0.000917190775681342,0.000667762482021779,0.000765228037955311,0.00094921689606075,0.0004739336492891,0.000449084989334231,0.000335993280134397,0.00129475343391128,0.00135731252120801,0.000890019071837254,0.00122991144637586,0.00114860014357502,0.00105978980835468,0.00232828870779977,0.00107236748193778
"2350",2350,0.00301892950391645,0.000892956803214645,0.00226314621699578,0.00163603118082956,0.00147609855796525,0.000654144472479208,0.00125722906713603,0.000784416263563865,0.00128126281262813,0.000759647523549073,0.000790763877906057,0.000591296121097446,0.00056041246357319,0.00100586756077117,0.00168985523573481,0.00135470760894107,0.000380131779016726,0.00106548643553807,0.000860585197934596,0.00193986420950533,0.00202136875541438,0.00125162864989099
"2351",2351,0.000327064595257563,0.000223888951080264,0.0011546318500755,0.000578759525417189,0.000454545454545455,0.000467551898260707,0.000251256281407035,0,0.001185017260034,0.000758150113722517,0.000159083678014636,0.000475002968768555,0.000448984173307891,0.000334560053529609,0.000338543136037917,0.000460564191134139,0.000633312222925902,0.000985383478403679,0.00100560264329838,0.00194363459669582,0.000579374275782155,0.000607852921318996
"2352",2352,0.000896860986547085,0.00055847202055177,0.000221739323251585,0.000192994306667953,0.000340251786321878,0.000186863496216014,0.000250941028858218,0,0.000307408545957578,0.000602863602110023,0.000475209884365595,0,0,0.000250104210087536,0.000224592925322852,0.000114705207616426,0,0.000327922610263978,0.000430354325060967,0.000353107344632768,0.000578368999421631,0.000300607647773993
"2353",2353,0.000890832523485585,0.00133451957295374,0.000753112125105214,0.000385616504386388,0.00147626618214854,0.00074759368283338,0.00100326059694006,0.00154778795305043,0.000256173788297981,0.000754375377187689,0.000476114902396445,0.000583158385817588,0.000218245307725884,0.000832431532506451,0.00106711597865768,0.00126320624712908,0.00012639029322548,0.00106531180857166,0.000860708650121934,0.000969248391928804,0.000289519397799653,0.000804809009631889
"2354",2354,0.00096455268869062,0.000220555800617556,0.000574941400203441,0.000577256109293823,0.000680889695869269,0.000372717107715244,0,0.000382506693867143,0.00103257783055398,0.000452011450956758,0.000317611561060823,0.000116986429574169,0.00010911074740862,0.000335345405767941,0.000336436021083324,0.000339750849377123,0,0.00049031625398382,0.000142897970848814,0.000616088716775216,0.00145772594752187,0.000453346603865217
"2355",2355,0.000721269434204199,0,0.00013250298131708,0.000384948513136368,0.000227040526734022,0.000372404804021972,0.000752256770310933,0.00088821215581779,0.000615321505486617,0.000599250936329588,0.000474833808167142,0.000116536534203473,0.000108790252393386,8.34724540901503e-05,0.000167907315162031,0.000225225225225225,0.000252365930599369,0.000245218244237371,0.000712758374910905,8.80591757661148e-05,0.000870574579222287,0.00038280712006362
"2356",2356,0.00103941792596146,0.00153660410492811,0.00106002385053664,0.00115830115830116,0.00159416989296288,0.00167177486765116,0.000997008973080758,0.00114025085518814,0.00113753877973113,0.00135013501350135,0.000476644423260248,0.00070323488045007,0.000548245614035088,0.000570683189303767,0.00106873664079199,0.00113288773082588,0.00139664804469274,0.00147179067865904,0.00127713920817369,0.00149463689115527,0,0.00108694632015193
"2357",2357,0.000398279432850088,0.00100122371787741,0.00538132415861674,0.000483465480564688,0.000228128208052926,0.000568397120121258,0.000248941996514812,0.000511770726714432,0.00153806716226609,0.000595681310498883,0.000158252888115208,0.000233127404126355,0.000109409190371991,0.00063663854846411,5.59127760693318e-05,0.000112208258527828,0.000630278583133745,0,0.000709119273861864,0.000790097445351593,0.000283527076835838,0.000698754798044533
"2358",2358,0.000953819251251888,0.000555926173004225,0.000396982929734021,0.000290782204129107,0.000912721049629207,0.00037839371866427,0.00049800796812749,0.000127860887354558,0.000205159768169462,0.000448631673396142,0.000317460317460317,0.000232720502676286,0.000109289617486339,0.00015894460780418,0.000449412954328409,0.000226167590184327,0.000126326427488631,0.00032687750265588,0.000852151682999574,0,0.000567214974475326,0.000387373895286649
"2359",2359,0.000872046931980339,0.00155262282355551,0.00289956945786838,0.000968147933004163,0.000913346272405526,0.00132175226586103,0.00148111577388299,0.00038275070170962,0.000974908922982195,0.00132900177200236,0.0015845349389954,0.000232450023245002,0.000654307524536532,0.00110768256982356,0.00179000950942552,0.000675751773848406,0.00088339222614841,0.000736256544502618,0.00140488901376791,0.00113725833260432,0.00198807157057654,0.0011852317563203
